Depth,Damage,Type,,,,,,,,,,
7.46,0.966929609302913,5,,,,,,,,,,
7.47,0.968763342062089,5,,,,,,,,,,
7.48,0.970588331178545,5,,,,,,,,,,
7.49,0.972404367905124,5,,,,,,,,,,
7.50,0.974211243494669,5,,,,,,,,,,
7.51,0.976008749200023,5,,,,,,,,,,
7.52,0.977796400218715,5,,,,,,,,,,
7.53,0.979569958636265,5,,,,,,,,,,
7.54,0.981322479046476,5,,,,,,,,,,
7.55,0.983046956128073,5,,,,,,,,,,
7.56,0.984736384559779,5,,,,,,,,,,
7.57,0.986383759020318,5,,,,,,,,,,
7.58,0.987982074188415,5,,,,,,,,,,
7.59,0.989524324742792,5,,,,,,,,,,
7.60,0.991003505362176,5,,,,,,,,,,
7.61,0.992412610725288,5,,,,,,,,,,
7.62,0.993744635510854,5,,,,,,,,,,
7.63,0.994992574397596,5,,,,,,,,,,
7.64,0.99614942206424,5,,,,,,,,,,
7.65,0.997208173189509,5,,,,,,,,,,
7.66,0.998161822452127,5,,,,,,,,,,
7.67,0.999003364530818,5,,,,,,,,,,
7.68,0.999726391376707,5,,,,,,,,,,
7.69,1,5,,,,,,,,,,
7.70,1,5,,,,,,,,,,
7.71,1,5,,,,,,,,,,
7.72,1,5,,,,,,,,,,
7.73,1,5,,,,,,,,,,
7.74,1,5,,,,,,,,,,
7.75,1,5,,,,,,,,,,
7.76,1,5,,,,,,,,,,
7.77,1,5,,,,,,,,,,
7.78,1,5,,,,,,,,,,
7.79,1,5,,,,,,,,,,
7.80,1,5,,,,,,,,,,
7.81,1,5,,,,,,,,,,
7.82,1,5,,,,,,,,,,
7.83,1,5,,,,,,,,,,
7.84,1,5,,,,,,,,,,
7.85,1,5,,,,,,,,,,
7.86,1,5,,,,,,,,,,
7.87,1,5,,,,,,,,,,
7.88,1,5,,,,,,,,,,
7.89,1,5,,,,,,,,,,
7.90,1,5,,,,,,,,,,
7.91,1,5,,,,,,,,,,
7.92,1,5,,,,,,,,,,
7.93,1,5,,,,,,,,,,
7.94,1,5,,,,,,,,,,
7.95,1,5,,,,,,,,,,
7.96,1,5,,,,,,,,,,
7.97,1,5,,,,,,,,,,
7.98,1,5,,,,,,,,,,
7.99,1,5,,,,,,,,,,
8.00,1,5,,,,,,,,,,
8.01,1,5,,,,,,,,,,
8.02,1,5,,,,,,,,,,
8.03,1,5,,,,,,,,,,
8.04,1,5,,,,,,,,,,
8.05,1,5,,,,,,,,,,
8.06,1,5,,,,,,,,,,
8.07,1,5,,,,,,,,,,
8.08,1,5,,,,,,,,,,
8.09,1,5,,,,,,,,,,
8.10,1,5,,,,,,,,,,
8.11,1,5,,,,,,,,,,
8.12,1,5,,,,,,,,,,
8.13,1,5,,,,,,,,,,
8.14,1,5,,,,,,,,,,
8.15,1,5,,,,,,,,,,
8.16,1,5,,,,,,,,,,
8.17,1,5,,,,,,,,,,
8.18,1,5,,,,,,,,,,
8.19,1,5,,,,,,,,,,
8.20,1,5,,,,,,,,,,
8.21,1,5,,,,,,,,,,
8.22,1,5,,,,,,,,,,
8.23,1,5,,,,,,,,,,
8.24,1,5,,,,,,,,,,
8.25,1,5,,,,,,,,,,
8.26,1,5,,,,,,,,,,
8.27,1,5,,,,,,,,,,
8.28,1,5,,,,,,,,,,
8.29,1,5,,,,,,,,,,
8.30,1,5,,,,,,,,,,
8.31,1,5,,,,,,,,,,
8.32,1,5,,,,,,,,,,
8.33,1,5,,,,,,,,,,
8.34,1,5,,,,,,,,,,
8.35,1,5,,,,,,,,,,
8.36,1,5,,,,,,,,,,
8.37,1,5,,,,,,,,,,
8.38,1,5,,,,,,,,,,
8.39,1,5,,,,,,,,,,
8.40,1,5,,,,,,,,,,
8.41,1,5,,,,,,,,,,
8.42,1,5,,,,,,,,,,
8.43,1,5,,,,,,,,,,
8.44,1,5,,,,,,,,,,
8.45,1,5,,,,,,,,,,
8.46,1,5,,,,,,,,,,
8.47,1,5,,,,,,,,,,
8.48,1,5,,,,,,,,,,
8.49,1,5,,,,,,,,,,
8.50,1,5,,,,,,,,,,
8.51,1,5,,,,,,,,,,
8.52,1,5,,,,,,,,,,
8.53,1,5,,,,,,,,,,
8.54,1,5,,,,,,,,,,
8.55,1,5,,,,,,,,,,
8.56,1,5,,,,,,,,,,
8.57,1,5,,,,,,,,,,
8.58,1,5,,,,,,,,,,
8.59,1,5,,,,,,,,,,
8.60,1,5,,,,,,,,,,
8.61,1,5,,,,,,,,,,
8.62,1,5,,,,,,,,,,
8.63,1,5,,,,,,,,,,
8.64,1,5,,,,,,,,,,
8.65,1,5,,,,,,,,,,
8.66,1,5,,,,,,,,,,
8.67,1,5,,,,,,,,,,
8.68,1,5,,,,,,,,,,
8.69,1,5,,,,,,,,,,
8.70,1,5,,,,,,,,,,
8.71,1,5,,,,,,,,,,
8.72,1,5,,,,,,,,,,
8.73,1,5,,,,,,,,,,
8.74,1,5,,,,,,,,,,
8.75,1,5,,,,,,,,,,
8.76,1,5,,,,,,,,,,
8.77,1,5,,,,,,,,,,
8.78,1,5,,,,,,,,,,
8.79,1,5,,,,,,,,,,
8.80,1,5,,,,,,,,,,
8.81,1,5,,,,,,,,,,
8.82,1,5,,,,,,,,,,
8.83,1,5,,,,,,,,,,
8.84,1,5,,,,,,,,,,
8.85,1,5,,,,,,,,,,
8.86,1,5,,,,,,,,,,
8.87,1,5,,,,,,,,,,
8.88,1,5,,,,,,,,,,
8.89,1,5,,,,,,,,,,
8.90,1,5,,,,,,,,,,
8.91,1,5,,,,,,,,,,
8.92,1,5,,,,,,,,,,
8.93,1,5,,,,,,,,,,
8.94,1,5,,,,,,,,,,
8.95,1,5,,,,,,,,,,
8.96,1,5,,,,,,,,,,
8.97,1,5,,,,,,,,,,
8.98,1,5,,,,,,,,,,
8.99,1,5,,,,,,,,,,
9.00,1,5,,,,,,,,,,
9.01,1,5,,,,,,,,,,
9.02,1,5,,,,,,,,,,
9.03,1,5,,,,,,,,,,
9.04,1,5,,,,,,,,,,
9.05,1,5,,,,,,,,,,
9.06,1,5,,,,,,,,,,
9.07,1,5,,,,,,,,,,
9.08,1,5,,,,,,,,,,
9.09,1,5,,,,,,,,,,
9.10,1,5,,,,,,,,,,
9.11,1,5,,,,,,,,,,
9.12,1,5,,,,,,,,,,
9.13,1,5,,,,,,,,,,
9.14,1,5,,,,,,,,,,
9.15,1,5,,,,,,,,,,
9.16,1,5,,,,,,,,,,
9.17,1,5,,,,,,,,,,
9.18,1,5,,,,,,,,,,
9.19,1,5,,,,,,,,,,
9.20,1,5,,,,,,,,,,
9.21,1,5,,,,,,,,,,
9.22,1,5,,,,,,,,,,
9.23,1,5,,,,,,,,,,
9.24,1,5,,,,,,,,,,
9.25,1,5,,,,,,,,,,
9.26,1,5,,,,,,,,,,
9.27,1,5,,,,,,,,,,
9.28,1,5,,,,,,,,,,
9.29,1,5,,,,,,,,,,
9.30,1,5,,,,,,,,,,
9.31,1,5,,,,,,,,,,
9.32,1,5,,,,,,,,,,
9.33,1,5,,,,,,,,,,
9.34,1,5,,,,,,,,,,
9.35,1,5,,,,,,,,,,
9.36,1,5,,,,,,,,,,
9.37,1,5,,,,,,,,,,
9.38,1,5,,,,,,,,,,
9.39,1,5,,,,,,,,,,
9.40,1,5,,,,,,,,,,
9.41,1,5,,,,,,,,,,
9.42,1,5,,,,,,,,,,
9.43,1,5,,,,,,,,,,
9.44,1,5,,,,,,,,,,
9.45,1,5,,,,,,,,,,
9.46,1,5,,,,,,,,,,
9.47,1,5,,,,,,,,,,
9.48,1,5,,,,,,,,,,
9.49,1,5,,,,,,,,,,
9.50,1,5,,,,,,,,,,
9.51,1,5,,,,,,,,,,
9.52,1,5,,,,,,,,,,
9.53,1,5,,,,,,,,,,
9.54,1,5,,,,,,,,,,
9.55,1,5,,,,,,,,,,
9.56,1,5,,,,,,,,,,
9.57,1,5,,,,,,,,,,
9.58,1,5,,,,,,,,,,
9.59,1,5,,,,,,,,,,
9.60,1,5,,,,,,,,,,
9.61,1,5,,,,,,,,,,
9.62,1,5,,,,,,,,,,
9.63,1,5,,,,,,,,,,
9.64,1,5,,,,,,,,,,
9.65,1,5,,,,,,,,,,
9.66,1,5,,,,,,,,,,
9.67,1,5,,,,,,,,,,
9.68,1,5,,,,,,,,,,
9.69,1,5,,,,,,,,,,
9.70,1,5,,,,,,,,,,
9.71,1,5,,,,,,,,,,
9.72,1,5,,,,,,,,,,
9.73,1,5,,,,,,,,,,
9.74,1,5,,,,,,,,,,
9.75,1,5,,,,,,,,,,
9.76,1,5,,,,,,,,,,
9.77,1,5,,,,,,,,,,
9.78,1,5,,,,,,,,,,
9.79,1,5,,,,,,,,,,
9.80,1,5,,,,,,,,,,
9.81,1,5,,,,,,,,,,
9.82,1,5,,,,,,,,,,
9.83,1,5,,,,,,,,,,
9.84,1,5,,,,,,,,,,
9.85,1,5,,,,,,,,,,
9.86,1,5,,,,,,,,,,
9.87,1,5,,,,,,,,,,
9.88,1,5,,,,,,,,,,
9.89,1,5,,,,,,,,,,
9.90,1,5,,,,,,,,,,
9.91,1,5,,,,,,,,,,
9.92,1,5,,,,,,,,,,
9.93,1,5,,,,,,,,,,
9.94,1,5,,,,,,,,,,
9.95,1,5,,,,,,,,,,
9.96,1,5,,,,,,,,,,
9.97,1,5,,,,,,,,,,
9.98,1,5,,,,,,,,,,
9.99,1,5,,,,,,,,,,
10.00,1,5,,,,,,,,,,
